BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	compound	genotype	source_name	time course	group
SAMN20169198	SRR15100709	2021-07-17T08:28:40Z	2021-07-12T11:22:37Z	7391481	369574050	0	50	134		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100709/SRR15100709.lite.1	SRX11410497		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454132	simple	9606	Homo sapiens	GSM5436581							no					GEO	SRA1257618		public	D6D21CAE14243D199E59BD417C22B8FE	4AB08E315A262133233E26ED1E47054A	20169198	SLFN11_KO1_cntrl_24h_20	AstraZeneca	9606	SRS9454132	GSM5436581	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169198	SRR15100710	2021-07-17T08:28:40Z	2021-07-12T11:13:55Z	5272141	263607050	0	50	96		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100710/SRR15100710.lite.1	SRX11410497		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454132	simple	9606	Homo sapiens	GSM5436581							no					GEO	SRA1257618		public	E60CCB422160175E21799C57F354662D	925C5F05EAE2578EABAE140631B6BBA6	20169198	SLFN11_KO1_cntrl_24h_20	AstraZeneca	9606	SRS9454132	GSM5436581	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169199	SRR15100701	2021-07-17T08:28:40Z	2021-07-12T11:03:18Z	6070244	303512200	0	50	109		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100701/SRR15100701.lite.1	SRX11410496		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454131	simple	9606	Homo sapiens	GSM5436580							no					GEO	SRA1257618		public	D2A4A184DA7AC38EF65C67F9029B97ED	C113A4BAE81C5A5514EBAA46874F47AA	20169199	SLFN11_KO1_100nM_Gem_6h_5	AstraZeneca	9606	SRS9454131	GSM5436580	Gem	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.Gem.100nM.6h
SAMN20169199	SRR15100702	2021-07-17T08:28:40Z	2021-07-12T11:09:07Z	6576683	328834150	0	50	118		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100702/SRR15100702.lite.1	SRX11410496		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454131	simple	9606	Homo sapiens	GSM5436580							no					GEO	SRA1257618		public	C3E51AEA3AFD092C73187A2222C74E02	76BB8F11A3C6C74A4FD013B94B8A429D	20169199	SLFN11_KO1_100nM_Gem_6h_5	AstraZeneca	9606	SRS9454131	GSM5436580	Gem	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.Gem.100nM.6h
SAMN20169199	SRR15100703	2021-07-17T08:28:40Z	2021-07-12T11:00:13Z	6233002	311650100	0	50	113		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100703/SRR15100703.lite.1	SRX11410496		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454131	simple	9606	Homo sapiens	GSM5436580							no					GEO	SRA1257618		public	4CFC19362364860106F84CFCAA01B063	675FEC008CDBE4AC9714715E48E7AA8E	20169199	SLFN11_KO1_100nM_Gem_6h_5	AstraZeneca	9606	SRS9454131	GSM5436580	Gem	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.Gem.100nM.6h
SAMN20169199	SRR15100704	2021-07-17T08:28:40Z	2021-07-12T11:02:48Z	6080654	304032700	0	50	110		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100704/SRR15100704.lite.1	SRX11410496		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454131	simple	9606	Homo sapiens	GSM5436580							no					GEO	SRA1257618		public	6CCAB200BDE0540BC94BC950A528618B	77713D545A5BEEFACA6AE10CAEBD4EEE	20169199	SLFN11_KO1_100nM_Gem_6h_5	AstraZeneca	9606	SRS9454131	GSM5436580	Gem	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.Gem.100nM.6h
SAMN20169199	SRR15100705	2021-07-17T08:28:40Z	2021-07-12T11:02:19Z	9152507	457625350	0	50	163		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100705/SRR15100705.lite.1	SRX11410496		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454131	simple	9606	Homo sapiens	GSM5436580							no					GEO	SRA1257618		public	61757E321925BC27B062B2019F033CB1	964ABAACAC08E2C629CC55E0F0008275	20169199	SLFN11_KO1_100nM_Gem_6h_5	AstraZeneca	9606	SRS9454131	GSM5436580	Gem	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.Gem.100nM.6h
SAMN20169200	SRR15100846	2021-07-17T08:28:43Z	2021-07-12T12:24:41Z	8460255	423012750	0	50	150		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100846/SRR15100846.lite.1	SRX11410525		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454160	simple	9606	Homo sapiens	GSM5436609							no					GEO	SRA1257618		public	E6EBA7B441659EBFA206175717BEFDE5	F70E45C7EF4E2C61A0DB56581682E02F	20169200	SLFN11_WT_cntrl_6h_13	AstraZeneca	9606	SRS9454160	GSM5436609	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169200	SRR15100847	2021-07-17T08:28:43Z	2021-07-12T12:12:20Z	5825403	291270150	0	50	105		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100847/SRR15100847.lite.1	SRX11410525		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454160	simple	9606	Homo sapiens	GSM5436609							no					GEO	SRA1257618		public	E30F524C55FC28B03B670FB015E41AA8	C43AFDFC83EA9AEAC72631347941E436	20169200	SLFN11_WT_cntrl_6h_13	AstraZeneca	9606	SRS9454160	GSM5436609	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169200	SRR15100848	2021-07-17T08:28:43Z	2021-07-12T12:08:49Z	5593508	279675400	0	50	100		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100848/SRR15100848.lite.1	SRX11410525		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454160	simple	9606	Homo sapiens	GSM5436609							no					GEO	SRA1257618		public	2A288AF5CC8DD9D144A137BBBF8EC795	2D3F34F64B47191CC6B902A7EDA2D59E	20169200	SLFN11_WT_cntrl_6h_13	AstraZeneca	9606	SRS9454160	GSM5436609	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169200	SRR15100849	2021-07-17T08:28:43Z	2021-07-12T12:10:02Z	5685659	284282950	0	50	102		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100849/SRR15100849.lite.1	SRX11410525		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454160	simple	9606	Homo sapiens	GSM5436609							no					GEO	SRA1257618		public	56EF8C64866EF9436EDDF2F69AF3C515	E1FB7B4C8C6FB166430DC41D372F9580	20169200	SLFN11_WT_cntrl_6h_13	AstraZeneca	9606	SRS9454160	GSM5436609	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169200	SRR15100850	2021-07-17T08:28:43Z	2021-07-12T12:14:55Z	6111004	305550200	0	50	109		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100850/SRR15100850.lite.1	SRX11410525		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454160	simple	9606	Homo sapiens	GSM5436609							no					GEO	SRA1257618		public	B756517DA7D1BCADC728506985A009A4	71E2B52C3360B45D2A87E9326129A4E1	20169200	SLFN11_WT_cntrl_6h_13	AstraZeneca	9606	SRS9454160	GSM5436609	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169201	SRR15100841	2021-07-17T08:28:43Z	2021-07-12T12:10:41Z	5941884	297094200	0	50	108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100841/SRR15100841.lite.1	SRX11410524		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454159	simple	9606	Homo sapiens	GSM5436608							no					GEO	SRA1257618		public	CDDB306782145800E1909E1AFB8218AE	ECC7871A9545A64570197B3BDD489A7C	20169201	SLFN11_WT_cntrl_6h_1	AstraZeneca	9606	SRS9454159	GSM5436608	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169201	SRR15100842	2021-07-17T08:28:43Z	2021-07-12T12:12:03Z	6424117	321205850	0	50	117		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100842/SRR15100842.lite.1	SRX11410524		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454159	simple	9606	Homo sapiens	GSM5436608							no					GEO	SRA1257618		public	2AB9595CEF8B942D91DF31710CEEBB71	FFA35BA4F3D5827BB81929892E60C26D	20169201	SLFN11_WT_cntrl_6h_1	AstraZeneca	9606	SRS9454159	GSM5436608	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169201	SRR15100843	2021-07-17T08:28:43Z	2021-07-12T12:10:59Z	6076834	303841700	0	50	111		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100843/SRR15100843.lite.1	SRX11410524		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454159	simple	9606	Homo sapiens	GSM5436608							no					GEO	SRA1257618		public	F94AC21F4BADAA2BE80FF1C83272509D	4929734E6B1623241394984F043854A0	20169201	SLFN11_WT_cntrl_6h_1	AstraZeneca	9606	SRS9454159	GSM5436608	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169201	SRR15100844	2021-07-17T08:28:43Z	2021-07-12T12:13:38Z	5915880	295794000	0	50	108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100844/SRR15100844.lite.1	SRX11410524		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454159	simple	9606	Homo sapiens	GSM5436608							no					GEO	SRA1257618		public	C30A81EFBE540A260FE10C0929D36278	BD0AAFC0449D3E1C5AF6523AD9EA9D39	20169201	SLFN11_WT_cntrl_6h_1	AstraZeneca	9606	SRS9454159	GSM5436608	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169201	SRR15100845	2021-07-17T08:28:43Z	2021-07-12T12:30:29Z	9008817	450440850	0	50	162		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100845/SRR15100845.lite.1	SRX11410524		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454159	simple	9606	Homo sapiens	GSM5436608							no					GEO	SRA1257618		public	16641C5CAED7312112FF2012A7450124	10B26509C3378381A18C6C9D4ABBDCF7	20169201	SLFN11_WT_cntrl_6h_1	AstraZeneca	9606	SRS9454159	GSM5436608	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169202	SRR15100836	2021-07-17T08:28:43Z	2021-07-12T11:54:58Z	3995693	199784650	0	50	73		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100836/SRR15100836.lite.1	SRX11410523		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454158	simple	9606	Homo sapiens	GSM5436607							no					GEO	SRA1257618		public	C26291776BC0F6040415907111AC0E45	30A527BAE3EABD61A3F07EBF0050B744	20169202	SLFN11_WT_cntrl_24h_7	AstraZeneca	9606	SRS9454158	GSM5436607	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169202	SRR15100837	2021-07-17T08:28:43Z	2021-07-12T12:00:06Z	4326136	216306800	0	50	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100837/SRR15100837.lite.1	SRX11410523		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454158	simple	9606	Homo sapiens	GSM5436607							no					GEO	SRA1257618		public	4B38F08A20551BDD4E3CC82828AAD794	CADCC1627E48C05A359CC28BB4B6881E	20169202	SLFN11_WT_cntrl_24h_7	AstraZeneca	9606	SRS9454158	GSM5436607	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169202	SRR15100838	2021-07-17T08:28:43Z	2021-07-12T11:57:57Z	4102176	205108800	0	50	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100838/SRR15100838.lite.1	SRX11410523		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454158	simple	9606	Homo sapiens	GSM5436607							no					GEO	SRA1257618		public	9EEB54753599428058E3757A971EB29B	F3657B94FA8FC0002B0A785BB83C8419	20169202	SLFN11_WT_cntrl_24h_7	AstraZeneca	9606	SRS9454158	GSM5436607	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169202	SRR15100839	2021-07-17T08:28:43Z	2021-07-12T11:55:12Z	3995513	199775650	0	50	73		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100839/SRR15100839.lite.1	SRX11410523		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454158	simple	9606	Homo sapiens	GSM5436607							no					GEO	SRA1257618		public	C920AFA2F8BEDB158287A7E83FD05F5D	24F7B28851EF1E8ECCE3A382DCAB23DB	20169202	SLFN11_WT_cntrl_24h_7	AstraZeneca	9606	SRS9454158	GSM5436607	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169202	SRR15100840	2021-07-17T08:28:43Z	2021-07-12T12:11:39Z	6066751	303337550	0	50	109		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100840/SRR15100840.lite.1	SRX11410523		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454158	simple	9606	Homo sapiens	GSM5436607							no					GEO	SRA1257618		public	1D7BA8FFC2A5F7E966AD2B838F5C2575	39949FD1F17F049549F4704F2192124D	20169202	SLFN11_WT_cntrl_24h_7	AstraZeneca	9606	SRS9454158	GSM5436607	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169203	SRR15100831	2021-07-17T08:28:43Z	2021-07-12T12:08:08Z	6413932	320696600	0	50	116		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100831/SRR15100831.lite.1	SRX11410522		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454157	simple	9606	Homo sapiens	GSM5436606							no					GEO	SRA1257618		public	F3FA12EE3494CE71BC3A1D200F947078	D9795976B06747CB45735065C7061079	20169203	SLFN11_WT_cntrl_24h_31	AstraZeneca	9606	SRS9454157	GSM5436606	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169203	SRR15100832	2021-07-17T08:28:43Z	2021-07-12T12:29:24Z	8984926	449246300	0	50	161		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100832/SRR15100832.lite.1	SRX11410522		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454157	simple	9606	Homo sapiens	GSM5436606							no					GEO	SRA1257618		public	D0645DA6E9975A3FDDDC1BBA3A105BFD	71730E494EFD0511398BE346A4715824	20169203	SLFN11_WT_cntrl_24h_31	AstraZeneca	9606	SRS9454157	GSM5436606	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169203	SRR15100833	2021-07-17T08:28:43Z	2021-07-12T12:03:53Z	5915087	295754350	0	50	107		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100833/SRR15100833.lite.1	SRX11410522		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454157	simple	9606	Homo sapiens	GSM5436606							no					GEO	SRA1257618		public	5B272AD388D31D3F1A062AE743962CFD	CE3C3F783808516219749D5C638E0859	20169203	SLFN11_WT_cntrl_24h_31	AstraZeneca	9606	SRS9454157	GSM5436606	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169203	SRR15100834	2021-07-17T08:28:43Z	2021-07-12T12:12:48Z	6075866	303793300	0	50	111		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100834/SRR15100834.lite.1	SRX11410522		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454157	simple	9606	Homo sapiens	GSM5436606							no					GEO	SRA1257618		public	B2CBE183879AFD97CBC2A81926ED3C81	C5EB941F2709D214CF9D87CE07679542	20169203	SLFN11_WT_cntrl_24h_31	AstraZeneca	9606	SRS9454157	GSM5436606	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169203	SRR15100835	2021-07-17T08:28:43Z	2021-07-12T12:07:24Z	5904563	295228150	0	50	107		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100835/SRR15100835.lite.1	SRX11410522		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454157	simple	9606	Homo sapiens	GSM5436606							no					GEO	SRA1257618		public	588A28C61BA7E5D87FB76870E3EF5D25	60082530446EA123BEEB8645E84BC163	20169203	SLFN11_WT_cntrl_24h_31	AstraZeneca	9606	SRS9454157	GSM5436606	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169204	SRR15100826	2021-07-17T08:28:43Z	2021-07-12T11:58:52Z	4695895	234794750	0	50	85		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100826/SRR15100826.lite.1	SRX11410521		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454156	simple	9606	Homo sapiens	GSM5436605							no					GEO	SRA1257618		public	26FDC281B48ECFFC29955461E124A28B	EB57A0992702958E4EDB46D91B96826D	20169204	SLFN11_WT_cntrl_24h_19	AstraZeneca	9606	SRS9454156	GSM5436605	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169204	SRR15100827	2021-07-17T08:28:43Z	2021-07-12T11:53:13Z	4809226	240461300	0	50	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100827/SRR15100827.lite.1	SRX11410521		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454156	simple	9606	Homo sapiens	GSM5436605							no					GEO	SRA1257618		public	6C7BA08B1177B475192D2A4291378FE4	95B8F189F3B2F8D625996E50BBACEB66	20169204	SLFN11_WT_cntrl_24h_19	AstraZeneca	9606	SRS9454156	GSM5436605	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169204	SRR15100828	2021-07-17T08:28:43Z	2021-07-12T11:57:29Z	4682075	234103750	0	50	85		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100828/SRR15100828.lite.1	SRX11410521		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454156	simple	9606	Homo sapiens	GSM5436605							no					GEO	SRA1257618		public	7BD6337C7DCF8B1CD27E0229730C9825	DAA535391F8812D3EA18FD05262C3C9C	20169204	SLFN11_WT_cntrl_24h_19	AstraZeneca	9606	SRS9454156	GSM5436605	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169204	SRR15100829	2021-07-17T08:28:43Z	2021-07-12T12:12:29Z	7125125	356256250	0	50	128		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100829/SRR15100829.lite.1	SRX11410521		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454156	simple	9606	Homo sapiens	GSM5436605							no					GEO	SRA1257618		public	5F6E6AC8A7ABD30194FBBC4F073320F2	871B4285D09373FE6DE7ABB85EE7137A	20169204	SLFN11_WT_cntrl_24h_19	AstraZeneca	9606	SRS9454156	GSM5436605	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169204	SRR15100830	2021-07-17T08:28:43Z	2021-07-12T12:01:15Z	5086544	254327200	0	50	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100830/SRR15100830.lite.1	SRX11410521		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454156	simple	9606	Homo sapiens	GSM5436605							no					GEO	SRA1257618		public	0CD396481F3D3B36D527F6025A2796FC	D1E6826911BC882CDB1BE0D7E3BC639C	20169204	SLFN11_WT_cntrl_24h_19	AstraZeneca	9606	SRS9454156	GSM5436605	cntrl	WT	DU145 wild type	24h	DU145.WT.cntrl.24h
SAMN20169205	SRR15100821	2021-07-17T08:28:43Z	2021-07-12T11:58:34Z	4918329	245916450	0	50	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100821/SRR15100821.lite.1	SRX11410520		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454155	simple	9606	Homo sapiens	GSM5436604							no					GEO	SRA1257618		public	A81F483A81B0AE1FA1BA8516FD96FF94	134A2F426B7B000EB6426BAC921E6C9F	20169205	SLFN11_WT_100nM_Gem_6h_4	AstraZeneca	9606	SRS9454155	GSM5436604	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169205	SRR15100822	2021-07-17T08:28:43Z	2021-07-12T11:57:59Z	5000026	250001300	0	50	91		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100822/SRR15100822.lite.1	SRX11410520		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454155	simple	9606	Homo sapiens	GSM5436604							no					GEO	SRA1257618		public	C5B658ED705B05606EBA87C33D6BDCFC	27ECCEEBD0A094D75CF62FE0406C1D75	20169205	SLFN11_WT_100nM_Gem_6h_4	AstraZeneca	9606	SRS9454155	GSM5436604	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169205	SRR15100823	2021-07-17T08:28:43Z	2021-07-12T12:08:13Z	7371096	368554800	0	50	133		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100823/SRR15100823.lite.1	SRX11410520		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454155	simple	9606	Homo sapiens	GSM5436604							no					GEO	SRA1257618		public	C719FE0A635DD76C99A6104EBD68BEDC	6585DFCDD2901E8D0CD50A1F3F07A4F6	20169205	SLFN11_WT_100nM_Gem_6h_4	AstraZeneca	9606	SRS9454155	GSM5436604	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
