BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	cell type	source_name	treatment	group
SAMN10984835	SRR8606008	2019-09-18T15:38:07Z	2019-02-21T16:58:24Z	6616798	502876648	0	76	169		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606008/SRR8606008.1	SRX5405655		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390452	simple	9606	Homo sapiens	GSM3617866							no					GEO	SRA851302		public	B54A8B97419D01E00681EA2A51DD5952	8F7AB94CC5ABD09DA81F5993B5189906	10984835	MONOMAC6_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390452	GSM3617866	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984835	SRR8606009	2019-09-18T15:38:07Z	2019-02-21T16:58:28Z	6958074	528813624	0	76	181		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606009/SRR8606009.1	SRX5405655		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390452	simple	9606	Homo sapiens	GSM3617866							no					GEO	SRA851302		public	34BCAA276F087D5666BDD243CB0A09D2	80ADC50D312B9C9CA1A352AE3447FA82	10984835	MONOMAC6_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390452	GSM3617866	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984834	SRR8606010	2019-09-18T15:38:07Z	2019-02-21T16:58:19Z	6411680	487287680	0	76	163		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606010/SRR8606010.1	SRX5405656		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390453	simple	9606	Homo sapiens	GSM3617867							no					GEO	SRA851302		public	CBDCCD53DD98AEE2ADE84AC1E4AB103F	51A6542FDEA437A44AAD03C411469257	10984834	MONOMAC6_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390453	GSM3617867	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984834	SRR8606011	2019-09-18T15:38:07Z	2019-02-21T16:58:01Z	6684887	508051412	0	76	171		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606011/SRR8606011.1	SRX5405656		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390453	simple	9606	Homo sapiens	GSM3617867							no					GEO	SRA851302		public	C48224717922FA2725B6F358305B64D0	10726B99E3DF4F71E7CC517F2B5B928B	10984834	MONOMAC6_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390453	GSM3617867	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984834	SRR8606012	2019-09-18T15:38:07Z	2019-02-21T16:58:24Z	6736580	511980080	0	76	170		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606012/SRR8606012.1	SRX5405656		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390453	simple	9606	Homo sapiens	GSM3617867							no					GEO	SRA851302		public	0553EA14028D7B8DE329AF5BF3D8355F	DB2CEA95E580373694A7EE3E83A9E88B	10984834	MONOMAC6_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390453	GSM3617867	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984834	SRR8606013	2019-09-18T15:38:07Z	2019-02-21T16:58:37Z	7087110	538620360	0	76	184		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606013/SRR8606013.1	SRX5405656		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390453	simple	9606	Homo sapiens	GSM3617867							no					GEO	SRA851302		public	47FF2D42C8D9BDF6C3EC9AFBBEC63740	4CEE06EA8F07676E6E37914B7AA2EAEB	10984834	MONOMAC6_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390453	GSM3617867	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984833	SRR8606014	2019-09-18T15:38:07Z	2019-02-21T16:58:17Z	6587319	500636244	0	76	168		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606014/SRR8606014.1	SRX5405657		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390454	simple	9606	Homo sapiens	GSM3617868							no					GEO	SRA851302		public	34C9C67609CF869C7EEE170F88B5C8CD	3CA586972F8A9B219B2466F565F1628D	10984833	MONOMAC6_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390454	GSM3617868	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984833	SRR8606015	2019-09-18T15:38:07Z	2019-02-21T16:58:24Z	6851555	520718180	0	76	175		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606015/SRR8606015.1	SRX5405657		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390454	simple	9606	Homo sapiens	GSM3617868							no					GEO	SRA851302		public	9FC0A327A83B902619392A455E26ED1D	7855627B3499E46F8EDCDD7D98BC7FD4	10984833	MONOMAC6_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390454	GSM3617868	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984833	SRR8606016	2019-09-18T15:38:07Z	2019-02-21T16:58:25Z	6906569	524899244	0	76	175		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606016/SRR8606016.1	SRX5405657		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390454	simple	9606	Homo sapiens	GSM3617868							no					GEO	SRA851302		public	C3373602CF6ED5003E013743EF20A17C	EF6B7D15874721A4B20E609D345987D8	10984833	MONOMAC6_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390454	GSM3617868	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984833	SRR8606017	2019-09-18T15:38:07Z	2019-02-21T16:58:28Z	7255534	551420584	0	76	188		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606017/SRR8606017.1	SRX5405657		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390454	simple	9606	Homo sapiens	GSM3617868							no					GEO	SRA851302		public	5CEA61EF54F9724DFC18B5773B9EA407	9A7E6779AF00DBE9AAE073FA65926288	10984833	MONOMAC6_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390454	GSM3617868	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984832	SRR8606018	2019-09-18T15:38:07Z	2019-02-21T16:58:12Z	6310620	479607120	0	76	162		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606018/SRR8606018.1	SRX5405658		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390455	simple	9606	Homo sapiens	GSM3617869							no					GEO	SRA851302		public	F5D93AF30347471332BF7120B98350C6	910151FEC4A8A7B86CF330C91A2D234F	10984832	MONOMAC6_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390455	GSM3617869	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984832	SRR8606019	2019-09-18T15:38:07Z	2019-02-21T16:58:18Z	6561176	498649376	0	76	169		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606019/SRR8606019.1	SRX5405658		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390455	simple	9606	Homo sapiens	GSM3617869							no					GEO	SRA851302		public	45BB482C1F047FFB7DFC814DCF438486	FE129F687604D8FE88FEB7793C899DD4	10984832	MONOMAC6_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390455	GSM3617869	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984832	SRR8606020	2019-09-18T15:38:07Z	2019-02-21T16:58:19Z	6604847	501968372	0	76	168		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606020/SRR8606020.1	SRX5405658		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390455	simple	9606	Homo sapiens	GSM3617869							no					GEO	SRA851302		public	866BDC4CE178F89E20549A0578C644DE	BB8A2B981B9FA600D1C11CFF1FC390BF	10984832	MONOMAC6_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390455	GSM3617869	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984832	SRR8606021	2019-09-18T15:38:07Z	2019-02-21T16:58:20Z	6925880	526366880	0	76	181		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606021/SRR8606021.1	SRX5405658		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390455	simple	9606	Homo sapiens	GSM3617869							no					GEO	SRA851302		public	E7358366C07A80A7DD6CCBE8F5D8D2E4	C230419EE8AD0A2870391A591B603AA4	10984832	MONOMAC6_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390455	GSM3617869	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984831	SRR8606022	2019-09-18T15:38:07Z	2019-02-21T16:58:20Z	6703618	509474968	0	76	171		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606022/SRR8606022.1	SRX5405659		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390456	simple	9606	Homo sapiens	GSM3617870							no					GEO	SRA851302		public	120970AF6C91738AE7659F81F020DDE9	D62598937882E100CCB65736E5E897BD	10984831	MONOMAC6_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390456	GSM3617870	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984831	SRR8606023	2019-09-18T15:38:07Z	2019-02-21T16:58:21Z	6981826	530618776	0	76	178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606023/SRR8606023.1	SRX5405659		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390456	simple	9606	Homo sapiens	GSM3617870							no					GEO	SRA851302		public	517F730C9E62BD78A394D8C62F0180D1	A48B6736FF6AC64BE7251F6855AC9017	10984831	MONOMAC6_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390456	GSM3617870	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984831	SRR8606024	2019-09-18T15:38:07Z	2019-02-21T16:58:12Z	7029991	534279316	0	76	178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606024/SRR8606024.1	SRX5405659		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390456	simple	9606	Homo sapiens	GSM3617870							no					GEO	SRA851302		public	431519EEEA59888A983F53ABA27B6852	92ED0EDC7410898F827B3AF6164EE688	10984831	MONOMAC6_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390456	GSM3617870	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984831	SRR8606025	2019-09-18T15:38:07Z	2019-02-21T16:58:39Z	7400124	562409424	0	76	192		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606025/SRR8606025.1	SRX5405659		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390456	simple	9606	Homo sapiens	GSM3617870							no					GEO	SRA851302		public	6C2D19A3667C45896446D1594653C979	E4EBB3198BCD7711B0ADC2A04DD72994	10984831	MONOMAC6_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390456	GSM3617870	MONOMAC6	AML	AML	Etoposide (IC50)	MONOMAC6.Etoposide
SAMN10984830	SRR8606026	2019-09-18T15:38:07Z	2019-02-21T16:58:11Z	6192239	470610164	0	76	158		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606026/SRR8606026.1	SRX5405660		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390457	simple	9606	Homo sapiens	GSM3617871							no					GEO	SRA851302		public	BB31929FE654B9BD454187CE7380696B	658F124B6F054B3C42193E02A799BBEC	10984830	MV411_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390457	GSM3617871	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984830	SRR8606027	2019-09-18T15:38:07Z	2019-02-21T16:58:15Z	6404578	486747928	0	76	164		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606027/SRR8606027.1	SRX5405660		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390457	simple	9606	Homo sapiens	GSM3617871							no					GEO	SRA851302		public	D0F93AAD15B8047DF2B2BE114161E85E	D76F6EC4975F3C7011B39A2EB3482C69	10984830	MV411_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390457	GSM3617871	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984830	SRR8606028	2019-09-18T15:38:07Z	2019-02-21T16:58:22Z	6438222	489304872	0	76	163		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606028/SRR8606028.1	SRX5405660		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390457	simple	9606	Homo sapiens	GSM3617871							no					GEO	SRA851302		public	2E7189499E7A5852763598DF608FCE6D	3AE68EBB4EF9DBD37598594EE3D31E8A	10984830	MV411_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390457	GSM3617871	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984830	SRR8606029	2019-09-18T15:38:07Z	2019-02-21T16:58:20Z	6803420	517059920	0	76	176		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606029/SRR8606029.1	SRX5405660		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390457	simple	9606	Homo sapiens	GSM3617871							no					GEO	SRA851302		public	116E3EA27A936B64103EC672D152E647	E2BCBD1A1293114BA2682EF91D811CB7	10984830	MV411_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390457	GSM3617871	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984829	SRR8606030	2019-09-18T15:38:07Z	2019-02-21T16:58:05Z	5702021	433353596	0	76	146		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606030/SRR8606030.1	SRX5405661		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390458	simple	9606	Homo sapiens	GSM3617872							no					GEO	SRA851302		public	EB391C8FBE2A3ECCC57B1FFD621B808E	43E9BAA7688E5DB30369CC02B5AA27E5	10984829	MV411_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390458	GSM3617872	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984829	SRR8606031	2019-09-18T15:38:07Z	2019-02-21T16:58:08Z	5899075	448329700	0	76	152		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606031/SRR8606031.1	SRX5405661		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390458	simple	9606	Homo sapiens	GSM3617872							no					GEO	SRA851302		public	932DF160BDC20929D5766456317E522F	7D05E6D831B76F5D82FE20FED1D3CE75	10984829	MV411_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390458	GSM3617872	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984829	SRR8606032	2019-09-18T15:38:07Z	2019-02-21T16:58:04Z	5900580	448444080	0	76	150		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606032/SRR8606032.1	SRX5405661		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390458	simple	9606	Homo sapiens	GSM3617872							no					GEO	SRA851302		public	62563AF364A9267A214BE91450AB6204	4F75BE210D9EC95108F79458B6BFC568	10984829	MV411_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390458	GSM3617872	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984829	SRR8606033	2019-09-18T15:38:07Z	2019-02-21T16:58:12Z	6241140	474326640	0	76	163		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606033/SRR8606033.1	SRX5405661		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390458	simple	9606	Homo sapiens	GSM3617872							no					GEO	SRA851302		public	453371D80A6FB5847CF337163CEFB029	F920C59AACEB06B7EEFF6AFD49E15D9B	10984829	MV411_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390458	GSM3617872	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984828	SRR8606034	2019-09-18T15:38:07Z	2019-02-21T16:58:13Z	6231330	473581080	0	76	160		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606034/SRR8606034.1	SRX5405662		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390459	simple	9606	Homo sapiens	GSM3617873							no					GEO	SRA851302		public	F02DCFC80DCB8028718AA0794C916A84	6200B0D305976B1D406C8DEA7A910205	10984828	MV411_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390459	GSM3617873	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984828	SRR8606035	2019-09-18T15:38:07Z	2019-02-21T16:58:20Z	6455212	490596112	0	76	166		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606035/SRR8606035.1	SRX5405662		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390459	simple	9606	Homo sapiens	GSM3617873							no					GEO	SRA851302		public	6908F81DB120CE513E30E91B7FA91CB0	8E1ED72A20D827C9F6FA61C06EC03418	10984828	MV411_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390459	GSM3617873	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984828	SRR8606036	2019-09-18T15:38:07Z	2019-02-21T16:58:19Z	6484956	492856656	0	76	165		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606036/SRR8606036.1	SRX5405662		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390459	simple	9606	Homo sapiens	GSM3617873							no					GEO	SRA851302		public	B602A6C8165D2A95896138CE7E30AB0A	550D3D8BDBF475590679BE58FA328D8C	10984828	MV411_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390459	GSM3617873	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984828	SRR8606037	2019-09-18T15:38:07Z	2019-02-21T16:58:23Z	6817844	518156144	0	76	178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606037/SRR8606037.1	SRX5405662		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390459	simple	9606	Homo sapiens	GSM3617873							no					GEO	SRA851302		public	6FFEAD6F3A9522C7BE37EF2B5890AB19	C854E9480BD0C53AA0C2B7F2B1C4F0E3	10984828	MV411_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390459	GSM3617873	MV411	AML	AML	Untreated	MV411.Untreated
SAMN10984827	SRR8606038	2019-09-18T15:38:07Z	2019-02-21T16:58:38Z	7282943	553503668	0	76	185		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606038/SRR8606038.1	SRX5405663		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390460	simple	9606	Homo sapiens	GSM3617874							no					GEO	SRA851302		public	847FC15F1EE0131869C35EEFB9557A0B	6650B84D6671B07D8809A15E73320291	10984827	MV411_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390460	GSM3617874	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984827	SRR8606039	2019-09-18T15:38:07Z	2019-02-21T16:58:35Z	7591538	576956888	0	76	193		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606039/SRR8606039.1	SRX5405663		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390460	simple	9606	Homo sapiens	GSM3617874							no					GEO	SRA851302		public	4D91CA2DD1C7A275F6AFC76292B327EC	9C7693FAF38CE563EF637A9F9D136B96	10984827	MV411_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390460	GSM3617874	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984827	SRR8606040	2019-09-18T15:38:07Z	2019-02-21T16:58:30Z	7654162	581716312	0	76	193		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606040/SRR8606040.1	SRX5405663		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390460	simple	9606	Homo sapiens	GSM3617874							no					GEO	SRA851302		public	D5329D0DC90B70ED711F2CB537541AE4	07FC94F325221A1CB9B2BC38BE0DA35F	10984827	MV411_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390460	GSM3617874	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984827	SRR8606041	2019-09-18T15:38:07Z	2019-02-21T16:58:48Z	8061832	612699232	0	76	208		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606041/SRR8606041.1	SRX5405663		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390460	simple	9606	Homo sapiens	GSM3617874							no					GEO	SRA851302		public	4CDED108A6FB7A8F5733F81F97688408	94573B39A470DAFC725449101523B154	10984827	MV411_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390460	GSM3617874	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984859	SRR8606042	2019-09-18T15:38:07Z	2019-02-21T16:58:36Z	7452347	566378372	0	76	191		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606042/SRR8606042.1	SRX5405664		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390461	simple	9606	Homo sapiens	GSM3617875							no					GEO	SRA851302		public	5A65D6EEC92C35D84CCC868469BB1A78	E5D72A9123E4AF350A16A69854C412C3	10984859	MV411_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390461	GSM3617875	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
