BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	cell type	recovery time	source_name	treatment	group
SAMN17098596	SRR13263770	2020-12-22T08:40:29Z	2020-12-19T22:16:50Z	4141440	312794875	0	75	113		https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/012952/SRR13263770	SRX9694177		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891046	simple	9606	Homo sapiens	GSM4977837							no					GEO	SRA1174403		public	033443B1EE0A7109589DEA2700A39322	C3C56693CF4F050BF992105B58A1C059	17098596	MTX 20h rep3	KU Leuven	9606	SRS7891046	GSM4977837	A375	Human melanoma	20 hours	A375	MTX 1uM	MTX_1uM_20hr
SAMN17098596	SRR13263771	2020-12-22T08:40:29Z	2020-12-19T22:17:01Z	4289657	324006728	0	75	117		https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/012952/SRR13263771	SRX9694177		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891046	simple	9606	Homo sapiens	GSM4977837							no					GEO	SRA1174403		public	2605EC5D41BCE60F62EDB16668000F10	BD6A047C0CDB401FF2329FF489A73B48	17098596	MTX 20h rep3	KU Leuven	9606	SRS7891046	GSM4977837	A375	Human melanoma	20 hours	A375	MTX 1uM	MTX_1uM_20hr
SAMN17098596	SRR13263772	2020-12-22T08:40:29Z	2020-12-19T22:17:35Z	4241396	320366042	0	75	116		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/012952/SRR13263772	SRX9694177		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891046	simple	9606	Homo sapiens	GSM4977837							no					GEO	SRA1174403		public	EC2DF47EFC8FED415428CA35F4FC1EE1	44312DBABFF0C6B8C2AD26FA59687DA2	17098596	MTX 20h rep3	KU Leuven	9606	SRS7891046	GSM4977837	A375	Human melanoma	20 hours	A375	MTX 1uM	MTX_1uM_20hr
SAMN17098595	SRR13263773	2020-12-22T08:40:29Z	2020-12-19T22:17:33Z	4258622	321579030	0	75	115		https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/012952/SRR13263773	SRX9694178		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891051	simple	9606	Homo sapiens	GSM4977838							no					GEO	SRA1174403		public	E61610D2926F4FAD9347D0835576C737	A2C3664F61C6C175AF52469B595BE1C7	17098595	Hyp-PDT 4h rep1	KU Leuven	9606	SRS7891051	GSM4977838	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098595	SRR13263774	2020-12-22T08:40:29Z	2020-12-19T22:17:34Z	4226453	319163518	0	75	115		https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/012952/SRR13263774	SRX9694178		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891051	simple	9606	Homo sapiens	GSM4977838							no					GEO	SRA1174403		public	168EFF662E7CED7F9816111BC6DF0D82	789474C35081D168DE4025457BB17CC2	17098595	Hyp-PDT 4h rep1	KU Leuven	9606	SRS7891051	GSM4977838	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098595	SRR13263775	2020-12-22T08:40:29Z	2020-12-19T22:17:39Z	4325135	326604734	0	75	118		https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/012952/SRR13263775	SRX9694178		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891051	simple	9606	Homo sapiens	GSM4977838							no					GEO	SRA1174403		public	5735622514A0BFBD04A4CAD3CB67CA85	2E82DC1161A916E133652E45F114D4BA	17098595	Hyp-PDT 4h rep1	KU Leuven	9606	SRS7891051	GSM4977838	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098595	SRR13263776	2020-12-22T08:40:29Z	2020-12-19T22:17:39Z	4320081	326221397	0	75	118		https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/012952/SRR13263776	SRX9694178		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891051	simple	9606	Homo sapiens	GSM4977838							no					GEO	SRA1174403		public	9EFCA778470CE872932E1FA945E189C2	AF831FE8ED27C737D9EC1E6CCC15936A	17098595	Hyp-PDT 4h rep1	KU Leuven	9606	SRS7891051	GSM4977838	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098594	SRR13263777	2020-12-22T08:40:29Z	2020-12-19T22:17:33Z	5029759	379808197	0	75	137		https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/012952/SRR13263777	SRX9694179		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891050	simple	9606	Homo sapiens	GSM4977839							no					GEO	SRA1174403		public	A565B55F4B612448C51F0981115238FD	B0593293001F20132D3D427E9B553199	17098594	Hyp-PDT 4h rep2	KU Leuven	9606	SRS7891050	GSM4977839	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098594	SRR13263778	2020-12-22T08:40:29Z	2020-12-19T22:17:50Z	4998677	377471338	0	75	136		https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/012952/SRR13263778	SRX9694179		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891050	simple	9606	Homo sapiens	GSM4977839							no					GEO	SRA1174403		public	E3DD87A308D0B704B092609F6F29CFB9	DF8F659C67B84C20AA09D51FB3980C54	17098594	Hyp-PDT 4h rep2	KU Leuven	9606	SRS7891050	GSM4977839	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098594	SRR13263779	2020-12-22T08:40:29Z	2020-12-19T22:17:40Z	5101752	385249434	0	75	140		https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/012952/SRR13263779	SRX9694179		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891050	simple	9606	Homo sapiens	GSM4977839							no					GEO	SRA1174403		public	AD7CCE2CFF90442B8D660FE47A2C2C79	1F6A9625C95ABAF7EF92CE36013B35A2	17098594	Hyp-PDT 4h rep2	KU Leuven	9606	SRS7891050	GSM4977839	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098594	SRR13263780	2020-12-22T08:40:29Z	2020-12-19T22:17:57Z	5107919	385711676	0	75	140		https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/012952/SRR13263780	SRX9694179		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891050	simple	9606	Homo sapiens	GSM4977839							no					GEO	SRA1174403		public	9311FA425DC70B499C73B0669B897914	3B4393314EB4971914F03A08A0503967	17098594	Hyp-PDT 4h rep2	KU Leuven	9606	SRS7891050	GSM4977839	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098593	SRR13263781	2020-12-22T08:40:29Z	2020-12-19T22:17:35Z	4269575	322519641	0	75	117		https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/012952/SRR13263781	SRX9694180		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891055	simple	9606	Homo sapiens	GSM4977840							no					GEO	SRA1174403		public	C57C82A3C30F8714D5DB93CF8AE5E244	F98CE6751205315495E69EBD5B707B26	17098593	Hyp-PDT 4h rep3	KU Leuven	9606	SRS7891055	GSM4977840	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098593	SRR13263782	2020-12-22T08:40:29Z	2020-12-19T22:17:32Z	4115124	310850495	0	75	113		https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/012952/SRR13263782	SRX9694180		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891055	simple	9606	Homo sapiens	GSM4977840							no					GEO	SRA1174403		public	05CDB9C237DD493D7ED37D17EC0D98E3	1D8845C4A786E0345BA43C2271A0782B	17098593	Hyp-PDT 4h rep3	KU Leuven	9606	SRS7891055	GSM4977840	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098593	SRR13263783	2020-12-22T08:40:29Z	2020-12-19T22:17:42Z	4271891	322705392	0	75	118		https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/012952/SRR13263783	SRX9694180		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891055	simple	9606	Homo sapiens	GSM4977840							no					GEO	SRA1174403		public	4ABE873DE17BB69B013D67333207F514	4B42561CCA16C22C1ED2C1CC8E70F1B9	17098593	Hyp-PDT 4h rep3	KU Leuven	9606	SRS7891055	GSM4977840	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098593	SRR13263784	2020-12-22T08:40:29Z	2020-12-19T22:17:38Z	4203065	317510290	0	75	115		https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/012952/SRR13263784	SRX9694180		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891055	simple	9606	Homo sapiens	GSM4977840							no					GEO	SRA1174403		public	F5B64A83D76C333DEA191FD56B772B81	BE2631BB2428E2EB7875768ED463ABD5	17098593	Hyp-PDT 4h rep3	KU Leuven	9606	SRS7891055	GSM4977840	A375	Human melanoma	4 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_4hr
SAMN17098592	SRR13263785	2020-12-22T08:40:30Z	2020-12-19T22:17:35Z	4171811	315021242	0	75	113		https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/012952/SRR13263785	SRX9694181		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891052	simple	9606	Homo sapiens	GSM4977841							no					GEO	SRA1174403		public	31C71DE1283AAD7F3287EE6722538B57	79D4C863C545A00FF71376C4782C3EA6	17098592	Hyp-PDT 10h rep1	KU Leuven	9606	SRS7891052	GSM4977841	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098592	SRR13263786	2020-12-22T08:40:30Z	2020-12-19T22:17:12Z	4146979	313152103	0	75	112		https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/012952/SRR13263786	SRX9694181		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891052	simple	9606	Homo sapiens	GSM4977841							no					GEO	SRA1174403		public	8EA387EC432EB073C7A51816C0FB21AC	AC98071CEABA2EA72B927C7E3EFF3951	17098592	Hyp-PDT 10h rep1	KU Leuven	9606	SRS7891052	GSM4977841	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098592	SRR13263787	2020-12-22T08:40:30Z	2020-12-19T22:17:35Z	4241321	320277900	0	75	116		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/012952/SRR13263787	SRX9694181		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891052	simple	9606	Homo sapiens	GSM4977841							no					GEO	SRA1174403		public	0BCA4BF339476FD374E87E94F15A15DA	17EC260168CA42DF5CAE2553BE9CDBB6	17098592	Hyp-PDT 10h rep1	KU Leuven	9606	SRS7891052	GSM4977841	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098592	SRR13263788	2020-12-22T08:40:30Z	2020-12-19T22:17:34Z	4232079	319576454	0	75	116		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/012952/SRR13263788	SRX9694181		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891052	simple	9606	Homo sapiens	GSM4977841							no					GEO	SRA1174403		public	29287A67590010FC4788929EDE9AC8AF	19B4083FAA30E2C483CFCF554BBF8D44	17098592	Hyp-PDT 10h rep1	KU Leuven	9606	SRS7891052	GSM4977841	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098591	SRR13263789	2020-12-22T08:40:30Z	2020-12-19T22:17:38Z	4978922	375893128	0	75	135		https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/012952/SRR13263789	SRX9694182		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891053	simple	9606	Homo sapiens	GSM4977842							no					GEO	SRA1174403		public	8DA0CAE0110F1E3DF6B62D1073236EFB	3D53DADFBEBD6E46FEAAB746136A7424	17098591	Hyp-PDT 10h rep2	KU Leuven	9606	SRS7891053	GSM4977842	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098591	SRR13263790	2020-12-22T08:40:30Z	2020-12-19T22:17:15Z	4929494	372163724	0	75	134		https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/012952/SRR13263790	SRX9694182		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891053	simple	9606	Homo sapiens	GSM4977842							no					GEO	SRA1174403		public	A0B5735F17B617F54284F0FAEBE208F9	4A16D3E32A3BBBD2EF5F1078E01CD623	17098591	Hyp-PDT 10h rep2	KU Leuven	9606	SRS7891053	GSM4977842	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098591	SRR13263791	2020-12-22T08:40:30Z	2020-12-19T22:17:32Z	5043476	380770926	0	75	138		https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/012952/SRR13263791	SRX9694182		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891053	simple	9606	Homo sapiens	GSM4977842							no					GEO	SRA1174403		public	AA0D31E97D99C58A6DE2DCAE727F1823	354DD15343C7DDF3A07EFDE367754F52	17098591	Hyp-PDT 10h rep2	KU Leuven	9606	SRS7891053	GSM4977842	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098591	SRR13263792	2020-12-22T08:40:30Z	2020-12-19T22:17:46Z	5032509	379944332	0	75	137		https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/012952/SRR13263792	SRX9694182		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891053	simple	9606	Homo sapiens	GSM4977842							no					GEO	SRA1174403		public	93AB195248B224B437B67156183B97FD	73D07C90A81C504EE7EA2142E7E6E5F6	17098591	Hyp-PDT 10h rep2	KU Leuven	9606	SRS7891053	GSM4977842	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098612	SRR13263793	2020-12-22T08:40:30Z	2020-12-19T22:17:33Z	5087436	384277661	0	75	139		https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/012952/SRR13263793	SRX9694183		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891054	simple	9606	Homo sapiens	GSM4977843							no					GEO	SRA1174403		public	A60C0B154F7E2574CE5773EC7789A142	A3FE029628BFA4F7F722291BB67EA0E4	17098612	Hyp-PDT 10h rep3	KU Leuven	9606	SRS7891054	GSM4977843	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098612	SRR13263794	2020-12-22T08:40:30Z	2020-12-19T22:17:41Z	4932677	372593210	0	75	134		https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/012952/SRR13263794	SRX9694183		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891054	simple	9606	Homo sapiens	GSM4977843							no					GEO	SRA1174403		public	F24CA51BD7E5D50EBF973897DCF2687E	964A4DF2288AEEFCDF7400A6C1CF38F8	17098612	Hyp-PDT 10h rep3	KU Leuven	9606	SRS7891054	GSM4977843	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098612	SRR13263795	2020-12-22T08:40:30Z	2020-12-19T22:18:02Z	5089095	384427431	0	75	139		https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/012952/SRR13263795	SRX9694183		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891054	simple	9606	Homo sapiens	GSM4977843							no					GEO	SRA1174403		public	ACE5D76E902BB86BC0F12FD1F497F574	6B1C6500360292B4FA2EC907687D735B	17098612	Hyp-PDT 10h rep3	KU Leuven	9606	SRS7891054	GSM4977843	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098612	SRR13263796	2020-12-22T08:40:30Z	2020-12-19T22:17:48Z	5045626	381141634	0	75	137		https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/012952/SRR13263796	SRX9694183		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891054	simple	9606	Homo sapiens	GSM4977843							no					GEO	SRA1174403		public	37472DBC630F09650B51AEC488324D56	B58609DF7059269ACD7307DE71FEEDCE	17098612	Hyp-PDT 10h rep3	KU Leuven	9606	SRS7891054	GSM4977843	A375	Human melanoma	10 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_10hr
SAMN17098611	SRR13263797	2020-12-22T08:40:30Z	2020-12-19T22:17:35Z	4463771	337087003	0	75	121		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/012952/SRR13263797	SRX9694184		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891056	simple	9606	Homo sapiens	GSM4977844							no					GEO	SRA1174403		public	7D6F8C61CB6B7138E024B70078549C19	D8745E4DC8A746947CBF7C145588075A	17098611	Hyp-PDT 20h rep1	KU Leuven	9606	SRS7891056	GSM4977844	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
SAMN17098611	SRR13263798	2020-12-22T08:40:30Z	2020-12-19T22:17:35Z	4422651	333985027	0	75	120		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/012952/SRR13263798	SRX9694184		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891056	simple	9606	Homo sapiens	GSM4977844							no					GEO	SRA1174403		public	BA20BDF5476853B30B17D92EED7DFE82	D288E2346292D5926A7C5FB71A43BA99	17098611	Hyp-PDT 20h rep1	KU Leuven	9606	SRS7891056	GSM4977844	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
SAMN17098611	SRR13263799	2020-12-22T08:40:30Z	2020-12-19T22:17:14Z	4526992	341858017	0	75	124		https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/012952/SRR13263799	SRX9694184		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891056	simple	9606	Homo sapiens	GSM4977844							no					GEO	SRA1174403		public	906B25F12F664C9BDC7100B288321228	93DF2C4E7C121F0E1687E7331D3DC058	17098611	Hyp-PDT 20h rep1	KU Leuven	9606	SRS7891056	GSM4977844	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
SAMN17098611	SRR13263800	2020-12-22T08:40:30Z	2020-12-19T22:17:35Z	4515321	340981397	0	75	124		https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/012952/SRR13263800	SRX9694184		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891056	simple	9606	Homo sapiens	GSM4977844							no					GEO	SRA1174403		public	B0840222D25721129CAB2FCD8F200EDE	8A5B6971C5F45D3B64AF222712313160	17098611	Hyp-PDT 20h rep1	KU Leuven	9606	SRS7891056	GSM4977844	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
SAMN17098610	SRR13263801	2020-12-22T08:40:30Z	2020-12-19T22:17:32Z	4563429	344656983	0	75	123		https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/012952/SRR13263801	SRX9694185		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891058	simple	9606	Homo sapiens	GSM4977845							no					GEO	SRA1174403		public	B5AEF743E831E824C6001B605FC348CE	ED3A368D69F7C4332CD76EE05F853758	17098610	Hyp-PDT 20h rep2	KU Leuven	9606	SRS7891058	GSM4977845	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
SAMN17098610	SRR13263802	2020-12-22T08:40:30Z	2020-12-19T22:17:40Z	4410302	333095473	0	75	119		https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/012952/SRR13263802	SRX9694185		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891058	simple	9606	Homo sapiens	GSM4977845							no					GEO	SRA1174403		public	DC56CD412393ACA9AF3A50E48BEA9CAC	F97A3D3D6FEA1EC2835C1725DAC900C1	17098610	Hyp-PDT 20h rep2	KU Leuven	9606	SRS7891058	GSM4977845	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
SAMN17098610	SRR13263803	2020-12-22T08:40:30Z	2020-12-19T22:17:36Z	4560881	344482630	0	75	123		https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/012952/SRR13263803	SRX9694185		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891058	simple	9606	Homo sapiens	GSM4977845							no					GEO	SRA1174403		public	4419E0ADC84173C7CF001F49C9980FA8	799CC73AC566D4A78669ED60568DD077	17098610	Hyp-PDT 20h rep2	KU Leuven	9606	SRS7891058	GSM4977845	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
SAMN17098610	SRR13263804	2020-12-22T08:40:30Z	2020-12-19T22:17:35Z	4510799	340701764	0	75	122		https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/012952/SRR13263804	SRX9694185		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891058	simple	9606	Homo sapiens	GSM4977845							no					GEO	SRA1174403		public	D92D73AF095182FCFB42F39AD0919CA7	F29A63FCCD3FCFF9FF0638707531DC8A	17098610	Hyp-PDT 20h rep2	KU Leuven	9606	SRS7891058	GSM4977845	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
SAMN17098609	SRR13263805	2020-12-22T08:40:30Z	2020-12-19T22:17:38Z	4765384	359901714	0	75	129		https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/012952/SRR13263805	SRX9694186		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP298264	PRJNA685849		685849	SRS7891057	simple	9606	Homo sapiens	GSM4977846							no					GEO	SRA1174403		public	34322409D3C653B4D3EE73B496D25CA2	518CDD79EFBB6EAEFF11BFFEA31C5CB8	17098609	Hyp-PDT 20h rep3	KU Leuven	9606	SRS7891057	GSM4977846	A375	Human melanoma	20 hours	A375	Hypericin (150nM), irradiation fluence 2.70 J/cm2	Hypercin_150nM_irradiation_20hr
